Brand,Name,City,Region,District,Rating,Review Count,Address,latitude,Longitude,PlaceID
Genesis,Genesis Wallan Showroom Riyadh,الرياض,منطقة الرياض,امارة منطقة الرياض,5,10,"3219, QJ3H+4PR, 7929 الطريق الدائري الشمالي الفرعي، النخيل، الرياض 12384, Saudi Arabia",24.7528125,46.6293125,ChIJlQpbBJbjLj4RhHcLDkP8CU4
Genesis,Genesis,Riyadh,Riyadh Province,Riyadh Principality,3.8,23,"4962 طريق مكة المكرمة الفرعي، الملك عبدالله، الرياض 12411 7341،، King Abdul Aziz, Riyadh 12411, Saudi Arabia",24.7038785,46.7441384,ChIJx30hy7URLz4RDkuePUnYRC4
Genesis,Genesis Service Center,Jeddah,Makkah Province,Jeddah,2.9,33,"Al Rayaan, Jeddah 23643, Saudi Arabia",21.674455,39.2045698,ChIJw4vLQtvXwxURGrqOnl9za-k
Genesis,شركة محمد يوسف ناغي للسيارات‎ { معرض جينيسيس جدة GENESIS Showroom Jeddah },Jeddah,Makkah Province,Jeddah,3.7,61,"J4X7+QF9, Al Mohammadiyyah, Jeddah 23617, Saudi Arabia",21.6492032,39.1136379,ChIJz-Xw8-XZwxUR2L9u4ErjngQ
Hyundai,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.8,2816,"601 Makkah Al Mukarramah Rd, King Abdulaziz District, Riyadh 11471, Saudi Arabia",24.704647,46.744141,ChIJH-28aDgDLz4RVaJBkQ3HvOY
Hyundai,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.6,973,"QM85+6J Exit-5, Northern Ring Branch road, Al Muruj, Riyadh 12283, Saudi Arabia",24.76556,46.659033,ChIJO8dmBcXiLj4R4wI-cY7zbOU
Hyundai,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.6,755,"HJ8C+R9 Alawali, Exit 28, Western Ring Branch road, Badiyah Badiyah, Riyadh 14924, Saudi Arabia",24.567121,46.620946,ChIJ7dFxaZsQLz4RdmOIU0EGh1E
Hyundai,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.7,308,"An Nasim Ash Sharqi, Riyadh 14242, Saudi Arabia",24.7611388,46.8380757,ChIJRyUgvWOqLz4ROL_W7kWF4z4
Hyundai,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.5,171,"HM2M+89, Al Khalil Ibn Ahmad, road - Shifa Shifa, Riyadh 14721, Saudi Arabia",24.5507474,46.6834764,ChIJaRdGqI4PLz4RKt2wYTiza4k
Hyundai,Hyundai Workshop,Riyadh,Riyadh Province,Riyadh Principality,3.3,2229,"JQHW+X2, 6440 Najran, Al Faisaliyyah, Riyadh 12896, Saudi Arabia",24.6299375,46.7950625,ChIJdbHBmdYHLz4R_IVHkzYh_vk
Hyundai,Wallan Quick Service,Riyadh,Riyadh Province,Riyadh Principality,3.9,260,"QR29+VP, An Nahdah, Riyadh 13222, Saudi Arabia",24.7522491,46.819336,ChIJfz2bFoQALz4R7HUQsJkjnrc
Hyundai,Hyundai Quick Service,Riyadh,Riyadh Province,Riyadh Principality,3.6,616,"PMF3+V6, Al Takhassousi, Al Mohammadiyyah, Riyadh 12362, Saudi Arabia",24.7247745,46.6531105,ChIJ-1Nn-EIdLz4RqFUNc5Bzf5c
Hyundai,Wallan Service Center,Riyadh,Riyadh Province,Riyadh Principality,2.8,490,"PP3V+MM, Makkah Al Mukarma rd, King Abdul Aziz, Riyadh 12411, Saudi Arabia",24.7040424,46.74337,ChIJ3Rn6FfsDLz4RQ7OsbYsci3g
Hyundai,Hyundai Quick Service,Riyadh,Riyadh Province,Riyadh Principality,3.6,428,"HM3F+53, Dirab Branch Rd, Al Marwah, Riyadh 14721, Saudi Arabia",24.5531188,46.6726351,ChIJ3Uc7LNUPLz4Rjo9VEMc_wp8
Hyundai,Hyundai Wallan Trading company,Riyadh,Riyadh Province,Riyadh Principality,3.1,166,"JQPV+R2 Exit 18 نجران، Al Faisaliyyah, Riyadh 12896, Saudi Arabia",24.6370625,46.7925625,ChIJM1aVuUcHLz4Rl1VGUoFen0U
Hyundai,مركز صيانة هيونداي الوعلان طريق خريص,Riyadh,Riyadh Province,Riyadh Principality,2.9,470,"حي, 3835 طريق خريص، النسيم الشرقي، الرياض 14242 8696،، An Nasim Ash Sharqi, Riyadh 14242, Saudi Arabia",24.7601239,46.838885,ChIJWQBDk92rLz4RrmKwL7dEdXY
Hyundai,Hyundai Quick Service Center,Riyadh,Riyadh Province,Riyadh Principality,3.8,750,"Aata Ibn Al Saeb, Ar Rabwah, Riyadh 12835, Saudi Arabia",24.6919944,46.767346,ChIJ6YwDA8gGLz4RmYV9N6DNNnE
Hyundai,Maintenance Hyundai Balbdiah,الرياض,منطقة الرياض,امارة منطقة الرياض,3.7,478,"خلف الهرم الدائرى الغربى, HJC7+25R، ظهرة نمار، الرياض 14925, Saudi Arabia",24.5701173,46.6128847,ChIJnwjtxwoaLz4RVnrNHbV7fjE
Hyundai,Hyundai Quick Service,Riyadh,Riyadh Province,Riyadh Principality,4,478,"PQPJ+HM, Ar Rawdah, Riyadh 13211, Saudi Arabia",24.7360757,46.7821803,ChIJIwjPYAMBLz4RLBsyMFfSNUw
Hyundai,Almajdouie Motors - Hyundai,Dammam,Eastern Province,Dammam Principality,4.1,235,"Al Imam Ali Ibn Abi Talib St, Al Nuzha, Dammam 32252, Saudi Arabia",26.4101321,50.1101857,ChIJmYUm-1r7ST4RjUlVMbr1jxA
Hyundai,المجدوعي الصيانة Almajdouie Workshop,الدمام,المنطقة الشرقية,الدمام,3.1,15,"32272، الفيصلية،, الفيصلية، الدمام 32272, Saudi Arabia",26.3998567,50.0506817,ChIJb1uNm9X9ST4R1LU3ltgxFGI
Hyundai,Almajdouie Motors - Hyundai,Dammam,Eastern Province,Dammam Principality,3.7,210,"شارع الملك فهد، Alfaysila area، Dammam 31411, Saudi Arabia",26.4008065,50.0524076,ChIJG2XsBhn9ST4R7te9JaYrySc
Hyundai,Almajdouie Motors - Hyundai,Dammam,Eastern Province,Dammam Principality,3.7,293,"King Faisal Ibn Abd Al Aziz, Al Tubayshi, Dammam 32233, Saudi Arabia",26.437584,50.1224982,ChIJzYqpPgv7ST4RhnLVSROchMQ
Hyundai,Almajdouie - Hyundai and Changan,Dammam,Eastern Province,Dammam Principality,4.1,136,"28th Street, Al Aziziyah, Dammam 32424, Saudi Arabia",26.4562181,50.0805685,ChIJeRXg_Rf8ST4Rbl5OIo-7KPE
Hyundai,Hyundai - Al Majdouie,Al Qatif,Eastern Province,Al-Qatif,3.7,95,"8129 Al Quds St, Al Majidiyah, 3894، Al Qatif 32632, Saudi Arabia",26.5426057,50.0223391,ChIJvSb6CQsASj4R6h6icHy2yP0
Hyundai,Almajdouie Motors - Hyundai services,Saihat,Eastern Province,Al-Qatif,4.1,142,"طريق الخليج ، حي، An Nasim, Saihat 32453, Saudi Arabia",26.5038958,50.0376911,ChIJ55rtgPj_ST4RdYZ7ypKotPs
Hyundai,AlMajdouie Motors - Hyundai,Al Khobar,Eastern Province,Al Khobar,3.8,384,"Custodian of The Two Holy Mosques Rd, Al-Thuqbah, Al Khobar 34446, Saudi Arabia",26.2855815,50.1899246,ChIJtRpGzgzoST4Ria-4QxdtHAU
Hyundai,الخدمة السريعة لسيارات هيونداي,Dammam,Eastern Province,Dammam Principality,3.5,489,"King Fahd Road, Al Faysaliyah, Dammam 32272, Saudi Arabia",26.3997482,50.0509397,ChIJ5cRpShj9ST4Re_z4Xdbrn1M
Hyundai,Almajdouie Motors - Hyundai,Al Khobar,Eastern Province,Al Khobar,3.7,592,"Sinayiat Al Thuqba, Al Khobar 34626, Saudi Arabia",26.2541215,50.1992311,ChIJZdtusb7CST4R5zsJUOVHKaY
Hyundai,Almajdouie Motors - Hyundai,الهفوف‎,المنطقة الشرقية,الاحساء,3.9,401,"الملك عبدالله طريق قطر مدينة, المزروع الثاني، الهفوف‎ 36365, Saudi Arabia",25.3426881,49.6148682,ChIJUYxX4duTNz4R65p7XSdQe2E
Hyundai,Almajdouie Motors - Hyundai,Al Mubarraz,Eastern Province,Al Ahsa,3.7,517,"Dhahran Rd, Al Khars, Al Mubarraz 36342, Saudi Arabia",25.4413117,49.5707445,ChIJEUey2oK9Nz4RTgdy1S0eCb4
Hyundai,Almajdouie Motors - Hyundai & Genesis,Al Hofuf,Eastern Province,Al Ahsa,3.9,938,"طريق الرياض،، Al Salmaniyah North, Al Hofuf 36421, Saudi Arabia",25.3610924,49.5507549,ChIJWdSR2TiXNz4RtDnx1QlMd-U
Hyundai,Almajdouie Motors - Hyundai,Al Mubarraz,Eastern Province,Al Ahsa,3.3,93,"5332 طريق الملك فهد، الأندلس، الهفوف والمبرز 36341 6465،، 6465, Al Andalus, Al Mubarraz 36341, Saudi Arabia",25.3943651,49.606578,ChIJY8eFkA-XNz4R-1CT6GIYIME
Hyundai,Almajdouie Motors - Hyundai,Al Mubarraz,Eastern Province,Al Ahsa,3.7,297,"طريق الرياض الهفوف، Al Salmaniyah North, Al Mubarraz 36421, Saudi Arabia",25.3610193,49.5502372,ChIJ_-c8zjiXNz4RIFF3NlfOTJ0
Hyundai,شركة المجدوعي هونداي لقطع الغيار,الدمام,المنطقة الشرقية,الدمام,3.5,49,"الخضرية،، الدمام 32432, Saudi Arabia",26.4484561,50.0552364,ChIJfc0eywz9ST4R--2bNKzAVqI
Hyundai,معرض المجدوعي للسيارات - هيونداي - صالة العرض Almajdouie Motors Show Room - Hyundai,Saihat,Eastern Province,Al-Qatif,4.7,24,"Khaleej Rd, Qurtoba, Saihat 32453, Saudi Arabia",26.5041003,50.0376891,ChIJMc-PlUH_ST4RncFx_b3ZNp4
Hyundai,Almajdouie Motors - Hyundai & Genesis,Al Khobar,Eastern Province,Al Khobar,4,1667,"King Fahd Road, Al Bustan, Al Khobar 34422, Saudi Arabia",26.3177208,50.2105243,ChIJk7xBM_HoST4Ros3axmy4OwM
Hyundai,Hyundai Maintenance and Service Center,Dammam,Eastern Province,Dammam Principality,3.2,244,"Unnamed Road، F22M+8M7, Industrial, Dammam 32442, Saudi Arabia",26.4507872,50.0341739,ChIJ92xteOP9ST4R29c_HcvHrfI
Hyundai,Almajdouie Motors - Hyundai & Genesis,الدمام,المنطقة الشرقية,الدمام,4,1812,"طريق الملك فهد, 2747 23 ا, الفيصلية، الدمام 32243, Saudi Arabia",26.4003148,50.0503485,ChIJNwEExhn9ST4Rr21F2v5bTxE
Hyundai,شركة محمد يوسف ناغي للسيارات‎ { معرض هيونداي اوتو مول AutoMall Hyundai Showroom }‎,جدة,مكة المكرمة,جدة,4,520,"Al Muhammadiyah District, 6897 عبدالله بن جناب, المحمدية، 3932, جدة 23617, Saudi Arabia",21.6495576,39.1144636,ChIJ-7kqEp3ZwxURFWXEfaxSgKg
Hyundai,Madina Road Hyundai Showroom,Jeddah,Makkah Province,Jeddah,3.9,451,"Al Bawadi, Jeddah 23443, Saudi Arabia",21.5876726,39.1634817,ChIJ-e6luKLRwxUR2YGkeH9eFDo
Hyundai,شركة محمد يوسف ناغي للسيارات‎ { معرض هيونداي طريق التحلية الرحاب Tahlia Road Hyundai Showroom }‎,Jeddah,Makkah Province,Jeddah,3.2,96,"9228 Al Nadi Al Ahli, Al-Rehab, Jeddah 23345, Saudi Arabia",21.5645872,39.2163661,ChIJA-7HJePRwxUROXNqHTP15CM
Hyundai,Mohamed Yousuf Naghi Motors King Abdullah road showroom,Jeddah,Makkah Province,Jeddah,3.8,2134,"King Abdullah Branch Rd, Ash-Sharafiyah District, Jeddah 23216, Saudi Arabia",21.5113312,39.1827972,ChIJP9ml4rrPwxURMw3K1B9VhJg
Hyundai,شركة محمد يوسف ناغي للسيارات‎ {هيونداي خدمة صيانة سريعة الصحافة Sahafah Hyundai Quick Service Center }‎,Jeddah,Makkah Province,Jeddah,3.7,602,"غرناطة، حي، Mishrifah, Jeddah 23341, Saudi Arabia",21.5473647,39.2098175,ChIJJZ28kcbRwxURRKlzwjyEZq8
Hyundai,شركة محمد يوسف ناغي للسيارات‎ {هيونداي مركز صيانة طريق التحلية الرحاب Tahlia Road Hyundai Service Center}‎,Jeddah,Makkah Province,Jeddah,3.3,1369,"3481 9277 Prince Mohammed Bin Abdulaziz St, الفرعي, Jeddah 23345, Saudi Arabia",21.5644559,39.2165354,ChIJgySX-KHRwxURD4nLQIW5KC4
Hyundai,شركة محمد يوسف ناغي للسيارات‎ {هيونداي خدمة صيانة سريعة السامر Al-Samir Hyundai Quick Service Center }‎,Jeddah,Makkah Province,Jeddah,3.5,712,"Quick Service Center, Al Samer, Jeddah 23466, Saudi Arabia",21.5974699,39.2499514,ChIJxXUUqPfTwxURZmlPIS9O7OM
Hyundai,شركة محمد يوسف ناغي للسيارات‎ { معرض هيونداي طريق الحرمين Al Haramain Road Hyundai Showroom }‎‎,Jeddah,Makkah Province,Jeddah,4.1,46,"M6F3+JV4, Al Rayaan, Jeddah 23643, Saudi Arabia",21.6749659,39.2048779,ChIJd8g7JuzXwxURJQaNs9hIRhc
Hyundai,شركة محمد يوسف ناغي للسيارات‎ {هيونداي خدمة صيانة سريعة المروى Al Marwah Hyundai Quick Service Center }‎,Jeddah,Makkah Province,Jeddah,4.2,20,"عبد الرحمن الخزاعي، Al Marwah, Jeddah 23545, Saudi Arabia",21.6160019,39.2160778,ChIJIydHFYLXwxURO-6zLqEtyYI
Hyundai,شركة محمد يوسف ناغي للسيارات‎ {هيونداي السمكرة والدهان الحرمين Al Haramain Hyundai Body and Paint}‎,جدة,مكة المكرمة,جدة,3.1,1298,"7075 الطريق الدائري، حي الريان، جدة 23643 2329،, Haramain Road، الريان، جدة 23643, Saudi Arabia",21.6741641,39.2048769,ChIJTyRbUwzXwxURxuA8W-E21Ic
Hyundai,شركة محمد يوسف ناغي للسيارات‎ {هيونداي قطع الغيار الحرمين Al Haramain Hyundai Genuine Parts }‎,Jeddah,Makkah Province,Jeddah,1.9,14,"Haramain Road, Al Rayyan, Jeddah 23643, Saudi Arabia",21.6737983,39.2048535,ChIJ9VQQQ9nXwxURvKUmpu-0-uc
Hyundai,شركة محمد يوسف ناغي للسيارات جدة الحمدانية صيانة سريعة ( Hyundai Mohamed Yousuf Naghi Jeddah Hamadanyyah Quick Service ),Jeddah,Makkah Province,Jeddah,3.6,118,"Al Hamadaniyyah, Jeddah 23761, Saudi Arabia",21.7565679,39.19755,ChIJ5yfOH-19wRURgdm2p1hKci0
Hyundai,Almajdouie Motors - Hyundai,Hafar Al Batin,Eastern Province,Hafar Al-Batin,4,402,"King Abdulaziz Rd, Al Faisaliyah, Hafar Al Batin 39951, Saudi Arabia",28.4061701,45.9668113,ChIJ718avFg_1z8RgPmk289OrQo
Hyundai,شركة محمد يوسف ناغي للسيارات‎ { معرض هيونداي طريق الملك فهد خميس - أبها Khamis - Abha Road Hyundai Showroom }‎‎,أبها,منطقة عسير,خميس مشيط,3.8,825,"King Fahd Road, Khamis Mushait, حجله، أبها 62451, Saudi Arabia",18.2815819,42.671068,ChIJUd_MBwFX-xURjO5ft7UySO0
Hyundai,Hyundai: Mohamed Yousuf Naghi Motors,أبها,منطقة عسير,امارة منطقة عسير,3.3,653,"King Abdullah Rd, العرين، أبها 62524, Saudi Arabia",18.2236465,42.5224448,ChIJ-z1PvJJU4xURc8E_MP7aFEU
Hyundai,شركة محمد يوسف ناغي للسيارات‎ {هيونداي خدمة صيانة سريعة المدينة طريق المطار Madina Airport Rd Hyundai Quick Service Center }‎,Madinah,Al Madinah Province,Madinah Principality,3.6,798,"Airport Rd, Al Talah, Madinah 42322, Saudi Arabia",24.5090346,39.6563813,ChIJy5UEyAC-vRUR8VYxBQy9Vk8
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai,Dammam,Eastern Province,Dammam Principality,4.1,235,"Al Imam Ali Ibn Abi Talib St, Al Nuzha, Dammam 32252, Saudi Arabia",26.4101321,50.1101857,ChIJmYUm-1r7ST4RjUlVMbr1jxA
Hyundai - Al Majdouie,المجدوعي الصيانة Almajdouie Workshop,الدمام,المنطقة الشرقية,الدمام,3.1,15,"32272، الفيصلية،, الفيصلية، الدمام 32272, Saudi Arabia",26.3998567,50.0506817,ChIJb1uNm9X9ST4R1LU3ltgxFGI
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai,Dammam,Eastern Province,Dammam Principality,3.7,210,"شارع الملك فهد، Alfaysila area، Dammam 31411, Saudi Arabia",26.4008065,50.0524076,ChIJG2XsBhn9ST4R7te9JaYrySc
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai,Dammam,Eastern Province,Dammam Principality,3.7,293,"King Faisal Ibn Abd Al Aziz, Al Tubayshi, Dammam 32233, Saudi Arabia",26.437584,50.1224982,ChIJzYqpPgv7ST4RhnLVSROchMQ
Hyundai - Al Majdouie,Almajdouie - Hyundai and Changan,Dammam,Eastern Province,Dammam Principality,4.1,136,"28th Street, Al Aziziyah, Dammam 32424, Saudi Arabia",26.4562181,50.0805685,ChIJeRXg_Rf8ST4Rbl5OIo-7KPE
Hyundai - Al Majdouie,Hyundai - Al Majdouie,Al Qatif,Eastern Province,Al-Qatif,3.7,95,"8129 Al Quds St, Al Majidiyah, 3894، Al Qatif 32632, Saudi Arabia",26.5426057,50.0223391,ChIJvSb6CQsASj4R6h6icHy2yP0
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai services,Saihat,Eastern Province,Al-Qatif,4.1,142,"طريق الخليج ، حي، An Nasim, Saihat 32453, Saudi Arabia",26.5038958,50.0376911,ChIJ55rtgPj_ST4RdYZ7ypKotPs
Hyundai - Al Majdouie,AlMajdouie Motors - Hyundai,Al Khobar,Eastern Province,Al Khobar,3.8,384,"Custodian of The Two Holy Mosques Rd, Al-Thuqbah, Al Khobar 34446, Saudi Arabia",26.2855815,50.1899246,ChIJtRpGzgzoST4Ria-4QxdtHAU
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai,Al Khobar,Eastern Province,Al Khobar,3.7,592,"Sinayiat Al Thuqba, Al Khobar 34626, Saudi Arabia",26.2541215,50.1992311,ChIJZdtusb7CST4R5zsJUOVHKaY
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai,الهفوف‎,المنطقة الشرقية,الاحساء,3.9,401,"الملك عبدالله طريق قطر مدينة, المزروع الثاني، الهفوف‎ 36365, Saudi Arabia",25.3426881,49.6148682,ChIJUYxX4duTNz4R65p7XSdQe2E
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai,Al Mubarraz,Eastern Province,Al Ahsa,3.7,517,"Dhahran Rd, Al Khars, Al Mubarraz 36342, Saudi Arabia",25.4413117,49.5707445,ChIJEUey2oK9Nz4RTgdy1S0eCb4
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai & Genesis,Al Hofuf,Eastern Province,Al Ahsa,3.9,938,"طريق الرياض،، Al Salmaniyah North, Al Hofuf 36421, Saudi Arabia",25.3610924,49.5507549,ChIJWdSR2TiXNz4RtDnx1QlMd-U
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai,Al Mubarraz,Eastern Province,Al Ahsa,3.3,93,"5332 طريق الملك فهد، الأندلس، الهفوف والمبرز 36341 6465،، 6465, Al Andalus, Al Mubarraz 36341, Saudi Arabia",25.3943651,49.606578,ChIJY8eFkA-XNz4R-1CT6GIYIME
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai,Al Mubarraz,Eastern Province,Al Ahsa,3.7,297,"طريق الرياض الهفوف، Al Salmaniyah North, Al Mubarraz 36421, Saudi Arabia",25.3610193,49.5502372,ChIJ_-c8zjiXNz4RIFF3NlfOTJ0
Hyundai - Al Majdouie,شركة المجدوعي هونداي لقطع الغيار,الدمام,المنطقة الشرقية,الدمام,3.5,49,"الخضرية،، الدمام 32432, Saudi Arabia",26.4484561,50.0552364,ChIJfc0eywz9ST4R--2bNKzAVqI
Hyundai - Al Majdouie,معرض المجدوعي للسيارات - هيونداي - صالة العرض Almajdouie Motors Show Room - Hyundai,Saihat,Eastern Province,Al-Qatif,4.7,24,"Khaleej Rd, Qurtoba, Saihat 32453, Saudi Arabia",26.5041003,50.0376891,ChIJMc-PlUH_ST4RncFx_b3ZNp4
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai & Genesis,Al Khobar,Eastern Province,Al Khobar,4,1667,"King Fahd Road, Al Bustan, Al Khobar 34422, Saudi Arabia",26.3177208,50.2105243,ChIJk7xBM_HoST4Ros3axmy4OwM
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai & Genesis,الدمام,المنطقة الشرقية,الدمام,4,1812,"طريق الملك فهد, 2747 23 ا, الفيصلية، الدمام 32243, Saudi Arabia",26.4003148,50.0503485,ChIJNwEExhn9ST4Rr21F2v5bTxE
Hyundai - Al Majdouie,الخدمة السريعة لسيارات هيونداي,Dammam,Eastern Province,Dammam Principality,3.5,489,"King Fahd Road, Al Faysaliyah, Dammam 32272, Saudi Arabia",26.3997482,50.0509397,ChIJ5cRpShj9ST4Re_z4Xdbrn1M
Hyundai - Al Majdouie,Hyundai Maintenance and Service Center,Dammam,Eastern Province,Dammam Principality,3.2,244,"Unnamed Road، F22M+8M7, Industrial, Dammam 32442, Saudi Arabia",26.4507872,50.0341739,ChIJ92xteOP9ST4R29c_HcvHrfI
Hyundai - Al Majdouie,Almajdouie Motors - Hyundai,Hafar Al Batin,Eastern Province,Hafar Al-Batin,4,402,"King Abdulaziz Rd, Al Faisaliyah, Hafar Al Batin 39951, Saudi Arabia",28.4061701,45.9668113,ChIJ718avFg_1z8RgPmk289OrQo
Hyundai - Al Wallan,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.8,2816,"601 Makkah Al Mukarramah Rd, King Abdulaziz District, Riyadh 11471, Saudi Arabia",24.704647,46.744141,ChIJH-28aDgDLz4RVaJBkQ3HvOY
Hyundai - Al Wallan,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.6,973,"QM85+6J Exit-5, Northern Ring Branch road, Al Muruj, Riyadh 12283, Saudi Arabia",24.76556,46.659033,ChIJO8dmBcXiLj4R4wI-cY7zbOU
Hyundai - Al Wallan,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.6,755,"HJ8C+R9 Alawali, Exit 28, Western Ring Branch road, Badiyah Badiyah, Riyadh 14924, Saudi Arabia",24.567121,46.620946,ChIJ7dFxaZsQLz4RdmOIU0EGh1E
Hyundai - Al Wallan,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.7,308,"An Nasim Ash Sharqi, Riyadh 14242, Saudi Arabia",24.7611388,46.8380757,ChIJRyUgvWOqLz4ROL_W7kWF4z4
Hyundai - Al Wallan,Wallan Hyundai Showroom,Riyadh,Riyadh Province,Riyadh Principality,3.5,171,"HM2M+89, Al Khalil Ibn Ahmad, road - Shifa Shifa, Riyadh 14721, Saudi Arabia",24.5507474,46.6834764,ChIJaRdGqI4PLz4RKt2wYTiza4k
Hyundai - Al Wallan,Wallan Quick Service,Riyadh,Riyadh Province,Riyadh Principality,3.9,260,"QR29+VP, An Nahdah, Riyadh 13222, Saudi Arabia",24.7522491,46.819336,ChIJfz2bFoQALz4R7HUQsJkjnrc
Hyundai - Al Wallan,Wallan Service Center,Riyadh,Riyadh Province,Riyadh Principality,2.8,490,"PP3V+MM, Makkah Al Mukarma rd, King Abdul Aziz, Riyadh 12411, Saudi Arabia",24.7040424,46.74337,ChIJ3Rn6FfsDLz4RQ7OsbYsci3g
Hyundai - Al Wallan,Hyundai Wallan Trading company,Riyadh,Riyadh Province,Riyadh Principality,3.1,166,"JQPV+R2 Exit 18 نجران، Al Faisaliyyah, Riyadh 12896, Saudi Arabia",24.6370625,46.7925625,ChIJM1aVuUcHLz4Rl1VGUoFen0U
